order_id,customer_id,order_date,product_category,order_amount,discount_used,is_high_value_item,platform,device_type,payment_method,shipping_carrier,tracking_number_valid,address_change_before_delivery
ORD000241,CUST00057,2024-02-10,Electronics,31.89,0,0,Tablet App,iPad,Credit Card,OnTrac,1,0
ORD000242,CUST00058,2024-03-04,Sports,385.41,0,1,Mobile App,Android,Crypto,USPS,1,0
ORD000243,CUST00058,2024-04-14,Sports,209.66,0,0,Mobile App,iPad,Crypto,DHL,1,0
ORD000244,CUST00058,2024-12-12,Shoes,5.0,1,0,Mobile App,MacBook,Credit Card,UPS,1,0
ORD000245,CUST00058,2025-01-19,Furniture,56.58,1,0,Web Browser,Android,PayPal,FedEx,1,0
ORD000246,CUST00058,2024-01-16,Furniture,172.02,0,0,Mobile App,Windows PC,Debit Card,UPS,1,0
ORD000247,CUST00058,2024-05-20,Home & Kitchen,117.5,0,0,Tablet App,Windows PC,PayPal,FedEx,1,0
ORD000248,CUST00059,2024-08-13,Tools,5.0,0,0,Tablet App,Windows PC,PayPal,OnTrac,1,0
ORD000249,CUST00059,2024-12-24,Home & Kitchen,167.5,1,0,Tablet App,MacBook,Buy Now Pay Later,UPS,1,0
ORD000250,CUST00060,2024-01-20,Shoes,87.41,0,0,Tablet App,iPhone,Credit Card,DHL,1,0
ORD000251,CUST00060,2024-03-13,Toys,145.62,0,0,Mobile App,iPhone,Credit Card,USPS,1,0
ORD000252,CUST00060,2024-06-28,Beauty,108.94,0,0,Web Browser,Android,Gift Card,UPS,1,0
ORD000253,CUST00061,2025-03-13,Furniture,200.64,0,0,Web Browser,Windows PC,Crypto,UPS,1,0
ORD000254,CUST00061,2025-01-17,Shoes,76.08,0,0,Tablet App,MacBook,Debit Card,FedEx,1,0
ORD000255,CUST00061,2024-07-24,Sports,118.29,0,0,Mobile App,Windows PC,PayPal,FedEx,1,0
ORD000256,CUST00061,2024-07-31,Furniture,134.33,0,0,Web Browser,MacBook,Crypto,FedEx,1,0
ORD000257,CUST00061,2024-03-24,Toys,107.22,0,0,Mobile App,Android,Debit Card,OnTrac,1,0
ORD000258,CUST00061,2024-07-10,Sports,165.75,0,0,Web Browser,Android,PayPal,FedEx,1,0
ORD000259,CUST00062,2024-07-13,Sports,96.45,1,0,Tablet App,MacBook,Gift Card,OnTrac,1,0
ORD000260,CUST00063,2024-10-25,Electronics,5.0,0,0,Tablet App,iPhone,PayPal,UPS,1,0
ORD000261,CUST00063,2024-04-03,Clothing,181.42,1,0,Mobile App,iPhone,Gift Card,USPS,1,0
ORD000262,CUST00063,2025-08-17,Tools,219.09,0,0,Mobile App,Windows PC,PayPal,USPS,1,0
ORD000263,CUST00064,2024-02-03,Clothing,95.22,0,0,Tablet App,MacBook,Credit Card,FedEx,1,0
ORD000264,CUST00064,2024-05-18,Furniture,20.29,0,0,Mobile App,Windows PC,Debit Card,UPS,1,0
ORD000265,CUST00065,2024-01-31,Jewelry,160.5,0,0,Mobile App,Windows PC,Crypto,USPS,1,0
ORD000266,CUST00065,2024-02-05,Beauty,125.05,1,0,Mobile App,MacBook,Buy Now Pay Later,OnTrac,1,0
ORD000267,CUST00065,2024-08-06,Beauty,31.27,1,0,Web Browser,iPhone,Credit Card,UPS,1,0
ORD000268,CUST00065,2025-06-18,Grocery,98.55,0,0,Mobile App,iPad,Crypto,FedEx,1,0
ORD000269,CUST00065,2024-06-08,Jewelry,100.06,0,0,Tablet App,Windows PC,PayPal,DHL,1,0
ORD000270,CUST00065,2024-08-01,Grocery,186.18,1,0,Web Browser,Android,Buy Now Pay Later,USPS,1,0
ORD000271,CUST00065,2025-03-03,Shoes,164.31,1,0,Tablet App,Android,Gift Card,FedEx,0,0
ORD000272,CUST00066,2025-05-16,Clothing,200.92,0,0,Mobile App,MacBook,Debit Card,UPS,1,0
ORD000273,CUST00066,2024-09-04,Home & Kitchen,89.29,1,0,Mobile App,iPad,Credit Card,DHL,1,0
ORD000274,CUST00067,2025-06-14,Electronics,161.53,1,0,Web Browser,iPhone,Crypto,USPS,1,0
ORD000275,CUST00067,2025-03-13,Jewelry,228.42,1,0,Tablet App,MacBook,Debit Card,OnTrac,1,0
ORD000276,CUST00067,2025-03-20,Books,35.83,0,0,Tablet App,Windows PC,PayPal,OnTrac,1,0
ORD000277,CUST00067,2024-12-06,Home & Kitchen,81.88,1,0,Web Browser,iPhone,Crypto,UPS,1,0
ORD000278,CUST00067,2024-03-09,Clothing,175.16,0,0,Tablet App,MacBook,Crypto,DHL,1,0
ORD000279,CUST00068,2025-03-24,Jewelry,153.32,0,0,Tablet App,Windows PC,Credit Card,USPS,1,0
ORD000280,CUST00068,2024-08-10,Toys,99.45,0,0,Web Browser,Windows PC,Crypto,DHL,0,0
ORD000281,CUST00068,2024-10-28,Furniture,123.73,0,0,Tablet App,Android,Gift Card,UPS,1,0
ORD000282,CUST00068,2024-10-06,Books,78.14,0,0,Mobile App,MacBook,Crypto,USPS,1,0
ORD000283,CUST00069,2024-11-17,Beauty,336.15,0,1,Tablet App,iPhone,Gift Card,USPS,0,0
ORD000284,CUST00069,2025-03-05,Jewelry,129.68,0,0,Web Browser,MacBook,Debit Card,USPS,0,0
ORD000285,CUST00069,2025-02-20,Beauty,21.14,0,0,Tablet App,Windows PC,PayPal,UPS,0,0
ORD000286,CUST00069,2024-09-25,Home & Kitchen,313.69,1,1,Web Browser,Android,Gift Card,DHL,1,0
ORD000287,CUST00069,2024-01-13,Furniture,131.35,0,0,Mobile App,MacBook,Credit Card,FedEx,1,0
ORD000288,CUST00069,2024-03-23,Jewelry,118.47,1,0,Web Browser,Windows PC,Credit Card,USPS,0,1
ORD000289,CUST00070,2024-07-25,Jewelry,120.4,0,0,Web Browser,iPad,Crypto,FedEx,1,0
ORD000290,CUST00070,2025-06-14,Electronics,46.85,1,0,Web Browser,Android,Gift Card,USPS,1,1
ORD000291,CUST00070,2025-05-12,Books,110.13,0,0,Tablet App,Android,PayPal,DHL,1,0
ORD000292,CUST00071,2025-03-14,Clothing,213.36,1,0,Mobile App,iPhone,PayPal,USPS,1,0
ORD000293,CUST00071,2024-04-12,Tools,37.49,0,0,Tablet App,iPhone,Gift Card,DHL,1,0
ORD000294,CUST00071,2025-05-16,Furniture,151.16,0,0,Mobile App,iPad,Credit Card,FedEx,1,0
ORD000295,CUST00071,2024-11-02,Sports,92.31,0,0,Mobile App,iPhone,Buy Now Pay Later,UPS,1,0
ORD000296,CUST00071,2024-08-09,Books,108.4,1,0,Web Browser,iPad,Buy Now Pay Later,USPS,1,0
ORD000297,CUST00071,2025-04-16,Tools,33.02,0,0,Tablet App,iPad,Debit Card,OnTrac,1,0
ORD000298,CUST00072,2024-02-16,Books,208.76,1,0,Web Browser,Android,PayPal,FedEx,1,0
ORD000299,CUST00072,2024-06-30,Books,183.46,1,0,Mobile App,MacBook,PayPal,OnTrac,1,0
ORD000300,CUST00072,2024-06-29,Electronics,164.28,0,0,Web Browser,iPad,Crypto,OnTrac,0,0
ORD000301,CUST00072,2024-07-27,Jewelry,100.39,0,0,Tablet App,MacBook,Crypto,USPS,1,0
ORD000302,CUST00072,2024-06-19,Clothing,175.2,1,0,Tablet App,MacBook,Buy Now Pay Later,UPS,1,0
ORD000303,CUST00072,2025-03-01,Beauty,154.25,0,0,Web Browser,MacBook,Credit Card,DHL,1,0
ORD000304,CUST00072,2024-09-10,Sports,94.25,0,0,Web Browser,Windows PC,Debit Card,DHL,1,0
ORD000305,CUST00073,2024-10-01,Sports,205.89,1,0,Tablet App,iPad,Buy Now Pay Later,UPS,1,0
ORD000306,CUST00073,2024-09-16,Jewelry,95.34,1,0,Tablet App,iPhone,Credit Card,OnTrac,1,0
ORD000307,CUST00074,2024-08-08,Shoes,260.31,1,0,Mobile App,Windows PC,Buy Now Pay Later,USPS,1,0
ORD000308,CUST00074,2024-05-02,Shoes,308.64,0,1,Mobile App,iPad,Debit Card,UPS,1,0
ORD000309,CUST00074,2025-08-21,Beauty,95.29,0,0,Tablet App,MacBook,PayPal,FedEx,1,0
ORD000310,CUST00075,2024-04-15,Electronics,19.07,1,0,Mobile App,Windows PC,Debit Card,UPS,1,0
ORD000311,CUST00075,2025-08-12,Books,181.98,1,0,Web Browser,iPhone,Debit Card,USPS,1,0
ORD000312,CUST00075,2024-05-02,Clothing,328.5,0,1,Tablet App,Windows PC,Credit Card,USPS,1,0
ORD000313,CUST00075,2024-10-24,Sports,209.21,1,0,Web Browser,MacBook,PayPal,FedEx,1,0
ORD000314,CUST00075,2024-10-11,Shoes,5.0,0,0,Tablet App,iPad,Credit Card,OnTrac,1,0
ORD000315,CUST00075,2024-04-04,Books,5.0,1,0,Mobile App,iPhone,Gift Card,UPS,1,0
ORD000316,CUST00075,2024-10-09,Shoes,120.62,0,0,Web Browser,iPad,Debit Card,FedEx,1,0
ORD000317,CUST00075,2024-05-13,Tools,5.0,0,0,Tablet App,Android,Gift Card,USPS,1,0
ORD000318,CUST00076,2024-01-29,Grocery,140.63,1,0,Mobile App,iPad,Buy Now Pay Later,OnTrac,1,0
ORD000319,CUST00076,2025-01-28,Sports,114.87,1,0,Web Browser,iPhone,Crypto,FedEx,1,0
ORD000320,CUST00077,2024-11-20,Electronics,105.03,0,0,Web Browser,iPhone,PayPal,UPS,1,0
ORD000321,CUST00077,2024-12-22,Sports,257.85,1,0,Web Browser,MacBook,Gift Card,OnTrac,1,0
ORD000322,CUST00077,2024-04-29,Beauty,217.82,0,0,Tablet App,iPad,Buy Now Pay Later,USPS,1,0
ORD000323,CUST00077,2025-01-09,Furniture,134.55,1,0,Web Browser,iPad,Gift Card,DHL,1,0
ORD000324,CUST00078,2025-03-28,Books,66.0,1,0,Web Browser,MacBook,Crypto,UPS,1,0
ORD000325,CUST00078,2024-02-01,Electronics,28.91,0,0,Mobile App,Windows PC,Crypto,USPS,1,0
ORD000326,CUST00078,2025-04-21,Toys,233.32,0,0,Tablet App,MacBook,Gift Card,USPS,1,0
ORD000327,CUST00079,2024-12-05,Beauty,92.42,1,0,Mobile App,iPhone,Gift Card,OnTrac,1,0
ORD000328,CUST00079,2025-05-31,Sports,163.87,0,0,Web Browser,Windows PC,Credit Card,OnTrac,1,0
ORD000329,CUST00080,2024-09-12,Books,27.99,0,0,Web Browser,iPad,Gift Card,DHL,1,0
ORD000330,CUST00080,2025-02-08,Grocery,96.42,0,0,Tablet App,MacBook,PayPal,USPS,0,1
ORD000331,CUST00080,2024-04-25,Home & Kitchen,156.56,1,0,Tablet App,iPhone,PayPal,DHL,1,0
ORD000332,CUST00080,2024-10-20,Toys,239.26,1,0,Web Browser,iPhone,Buy Now Pay Later,USPS,0,1
ORD000333,CUST00080,2025-08-04,Electronics,202.57,1,0,Mobile App,iPhone,Crypto,OnTrac,0,1
ORD000334,CUST00081,2025-07-14,Toys,90.68,0,0,Mobile App,MacBook,Credit Card,FedEx,1,0
ORD000335,CUST00081,2025-05-06,Books,5.0,1,0,Tablet App,Windows PC,Gift Card,FedEx,1,0
ORD000336,CUST00081,2024-06-27,Jewelry,135.12,1,0,Mobile App,Windows PC,Buy Now Pay Later,FedEx,1,0
ORD000337,CUST00082,2024-09-07,Toys,120.36,1,0,Web Browser,MacBook,Credit Card,OnTrac,1,1
ORD000338,CUST00082,2024-03-24,Furniture,5.0,0,0,Web Browser,iPad,Buy Now Pay Later,FedEx,1,0
ORD000339,CUST00082,2024-03-16,Clothing,164.68,0,0,Web Browser,MacBook,PayPal,DHL,1,0
ORD000340,CUST00083,2025-01-10,Clothing,326.78,0,1,Tablet App,Windows PC,Gift Card,DHL,1,0
ORD000341,CUST00083,2024-03-30,Beauty,16.12,1,0,Mobile App,iPhone,Buy Now Pay Later,UPS,1,0
ORD000342,CUST00083,2024-08-18,Books,206.26,1,0,Tablet App,Android,Debit Card,OnTrac,1,0
ORD000343,CUST00084,2025-05-22,Grocery,242.59,0,0,Web Browser,Android,Buy Now Pay Later,DHL,1,0
ORD000344,CUST00084,2024-06-05,Electronics,213.03,1,0,Mobile App,iPhone,Gift Card,FedEx,1,0
ORD000345,CUST00084,2024-05-31,Books,14.25,0,0,Tablet App,MacBook,Buy Now Pay Later,UPS,1,0
ORD000346,CUST00085,2025-02-15,Furniture,85.26,0,0,Web Browser,iPhone,Credit Card,USPS,1,0
ORD000347,CUST00085,2024-01-19,Electronics,261.4,0,0,Web Browser,iPad,Crypto,OnTrac,1,0
ORD000348,CUST00086,2024-02-17,Clothing,284.68,1,0,Tablet App,Android,Gift Card,DHL,1,0
ORD000349,CUST00086,2024-01-11,Sports,120.78,0,0,Web Browser,iPhone,Debit Card,DHL,1,0
ORD000350,CUST00086,2024-10-23,Electronics,81.92,0,0,Web Browser,iPhone,Buy Now Pay Later,USPS,1,0
ORD000351,CUST00087,2024-02-08,Electronics,8.06,0,0,Web Browser,Windows PC,PayPal,DHL,1,0
ORD000352,CUST00087,2024-11-15,Grocery,120.2,1,0,Web Browser,MacBook,Buy Now Pay Later,FedEx,1,0
ORD000353,CUST00087,2025-08-20,Furniture,245.14,1,0,Web Browser,iPhone,Credit Card,FedEx,1,0
ORD000354,CUST00087,2025-06-21,Furniture,336.09,0,1,Tablet App,MacBook,Crypto,USPS,1,0
ORD000355,CUST00088,2025-05-29,Electronics,5.0,1,0,Mobile App,iPad,Debit Card,UPS,1,0
ORD000356,CUST00088,2024-10-29,Electronics,131.81,0,0,Tablet App,MacBook,Gift Card,USPS,1,0
ORD000357,CUST00089,2025-03-20,Sports,191.57,0,0,Web Browser,MacBook,Buy Now Pay Later,UPS,0,0
ORD000358,CUST00089,2024-07-10,Beauty,5.0,0,0,Web Browser,Android,Gift Card,FedEx,1,0
ORD000359,CUST00089,2024-09-16,Books,34.35,1,0,Tablet App,iPad,Gift Card,FedEx,1,0
ORD000360,CUST00089,2025-04-13,Toys,123.14,0,0,Web Browser,Android,Credit Card,DHL,1,1
ORD000361,CUST00089,2024-03-11,Toys,60.8,1,0,Tablet App,iPhone,PayPal,DHL,1,0
ORD000362,CUST00090,2025-01-28,Furniture,25.03,0,0,Tablet App,Android,PayPal,DHL,1,0
ORD000363,CUST00090,2024-06-15,Grocery,16.14,1,0,Mobile App,iPhone,Gift Card,UPS,1,0
ORD000364,CUST00090,2025-04-19,Grocery,100.65,0,0,Mobile App,MacBook,Credit Card,OnTrac,1,0
ORD000365,CUST00091,2025-07-10,Toys,72.93,1,0,Tablet App,iPad,Buy Now Pay Later,FedEx,1,1
ORD000366,CUST00091,2024-02-18,Shoes,165.93,1,0,Web Browser,Windows PC,Gift Card,OnTrac,1,0
ORD000367,CUST00091,2024-06-11,Toys,244.01,0,0,Web Browser,iPhone,Debit Card,USPS,1,0
ORD000368,CUST00092,2024-11-22,Beauty,113.33,1,0,Mobile App,Android,Credit Card,UPS,0,0
ORD000369,CUST00092,2024-06-18,Electronics,109.89,1,0,Mobile App,MacBook,Buy Now Pay Later,OnTrac,1,0
ORD000370,CUST00092,2025-05-29,Clothing,28.05,0,0,Web Browser,iPhone,Crypto,OnTrac,0,0
ORD000371,CUST00092,2024-02-12,Home & Kitchen,103.34,1,0,Mobile App,iPhone,Credit Card,UPS,1,0
ORD000372,CUST00092,2024-11-19,Clothing,215.37,0,0,Mobile App,iPhone,Credit Card,FedEx,1,0
ORD000373,CUST00092,2025-05-22,Home & Kitchen,194.07,1,0,Mobile App,Windows PC,Debit Card,FedEx,1,0
ORD000374,CUST00093,2024-11-20,Clothing,176.67,0,0,Tablet App,Windows PC,PayPal,OnTrac,0,0
ORD000375,CUST00093,2024-06-07,Toys,5.0,1,0,Tablet App,Android,Crypto,FedEx,1,0
ORD000376,CUST00094,2025-07-12,Furniture,222.42,0,0,Mobile App,Android,Gift Card,FedEx,1,0
ORD000377,CUST00094,2024-01-09,Shoes,289.79,0,0,Tablet App,MacBook,Gift Card,DHL,1,0
ORD000378,CUST00094,2024-07-31,Jewelry,40.86,0,0,Web Browser,MacBook,Debit Card,USPS,1,0
ORD000379,CUST00094,2024-07-29,Shoes,66.02,0,0,Web Browser,iPad,Crypto,DHL,1,0
ORD000380,CUST00094,2025-05-25,Clothing,181.92,0,0,Tablet App,Android,Crypto,USPS,1,0
ORD000381,CUST00095,2025-06-07,Clothing,147.73,0,0,Web Browser,MacBook,Buy Now Pay Later,UPS,1,0
ORD000382,CUST00095,2024-08-08,Furniture,5.0,0,0,Tablet App,MacBook,Buy Now Pay Later,USPS,0,0
ORD000383,CUST00095,2024-07-08,Beauty,13.45,0,0,Tablet App,MacBook,Debit Card,DHL,1,0
ORD000384,CUST00095,2024-02-21,Tools,83.2,0,0,Web Browser,MacBook,Debit Card,UPS,1,0
ORD000385,CUST00095,2025-03-01,Electronics,5.0,0,0,Mobile App,MacBook,Debit Card,OnTrac,1,1
ORD000386,CUST00096,2025-05-09,Home & Kitchen,89.4,1,0,Web Browser,Windows PC,PayPal,DHL,1,0
ORD000387,CUST00096,2024-09-18,Electronics,181.8,0,0,Mobile App,iPad,Debit Card,OnTrac,1,0
ORD000388,CUST00096,2024-03-20,Books,88.79,0,0,Tablet App,Windows PC,Buy Now Pay Later,DHL,1,0
ORD000389,CUST00096,2025-02-13,Jewelry,176.72,0,0,Tablet App,iPad,PayPal,OnTrac,1,0
ORD000390,CUST00097,2025-03-19,Grocery,199.71,1,0,Web Browser,MacBook,PayPal,FedEx,0,0
ORD000391,CUST00097,2024-12-03,Furniture,5.0,1,0,Tablet App,iPad,Crypto,FedEx,1,0
ORD000392,CUST00097,2024-07-17,Toys,101.96,1,0,Tablet App,Windows PC,Crypto,UPS,1,0
ORD000393,CUST00097,2025-07-18,Jewelry,182.93,1,0,Web Browser,Android,Gift Card,OnTrac,1,0
ORD000394,CUST00097,2024-12-11,Clothing,57.88,1,0,Web Browser,iPad,Gift Card,USPS,1,0
ORD000395,CUST00098,2025-05-02,Jewelry,139.84,0,0,Mobile App,iPhone,Buy Now Pay Later,UPS,1,0
ORD000396,CUST00098,2025-02-21,Home & Kitchen,74.01,0,0,Tablet App,iPhone,Credit Card,FedEx,1,0
ORD000397,CUST00098,2024-04-20,Electronics,225.93,0,0,Web Browser,iPad,PayPal,USPS,1,0
ORD000398,CUST00098,2024-09-09,Grocery,85.63,0,0,Web Browser,iPhone,Debit Card,FedEx,1,0
ORD000399,CUST00098,2025-06-08,Furniture,5.0,0,0,Mobile App,Android,Debit Card,UPS,1,0
ORD000400,CUST00099,2024-11-29,Grocery,10.79,0,0,Tablet App,iPad,Crypto,UPS,1,0
ORD000401,CUST00099,2024-04-03,Clothing,10.36,1,0,Mobile App,Windows PC,Gift Card,DHL,1,0
ORD000402,CUST00099,2024-01-21,Home & Kitchen,46.07,0,0,Web Browser,MacBook,PayPal,DHL,1,0
ORD000403,CUST00099,2024-06-20,Shoes,187.79,1,0,Mobile App,Android,Crypto,DHL,1,0
ORD000404,CUST00100,2024-10-13,Sports,86.1,1,0,Mobile App,iPhone,PayPal,OnTrac,1,0
ORD000405,CUST00100,2025-03-29,Electronics,155.76,1,0,Web Browser,Android,Credit Card,UPS,1,0
ORD000406,CUST00100,2025-04-24,Electronics,235.05,1,0,Web Browser,Android,Gift Card,UPS,1,0
ORD000407,CUST00100,2024-03-04,Shoes,121.75,0,0,Mobile App,Windows PC,Credit Card,UPS,1,0
ORD000408,CUST00101,2024-12-14,Clothing,138.59,1,0,Tablet App,MacBook,Gift Card,FedEx,1,0
ORD000409,CUST00101,2025-01-07,Books,5.0,0,0,Tablet App,iPad,Gift Card,FedEx,1,0
ORD000410,CUST00101,2025-02-01,Tools,57.56,0,0,Tablet App,Android,Gift Card,DHL,1,0
ORD000411,CUST00102,2024-08-28,Grocery,118.16,1,0,Tablet App,Windows PC,Gift Card,USPS,1,0
ORD000412,CUST00102,2025-07-04,Jewelry,132.03,0,0,Tablet App,Android,PayPal,DHL,1,1
ORD000413,CUST00102,2025-03-19,Shoes,205.5,0,0,Mobile App,iPad,Debit Card,FedEx,1,0
ORD000414,CUST00102,2024-07-22,Electronics,5.0,0,0,Web Browser,Android,Gift Card,DHL,0,0
ORD000415,CUST00103,2024-06-05,Toys,382.8,0,1,Tablet App,Windows PC,Gift Card,DHL,1,0
ORD000416,CUST00103,2024-01-17,Books,158.39,0,0,Mobile App,MacBook,PayPal,UPS,1,0
ORD000417,CUST00103,2024-06-07,Furniture,5.0,0,0,Tablet App,iPad,Buy Now Pay Later,DHL,1,0
ORD000418,CUST00103,2024-10-17,Beauty,108.57,0,0,Mobile App,MacBook,Credit Card,UPS,1,0
ORD000419,CUST00103,2025-01-02,Electronics,5.0,0,0,Mobile App,Android,Gift Card,DHL,1,0
ORD000420,CUST00103,2025-02-06,Jewelry,200.28,1,0,Web Browser,Android,Debit Card,OnTrac,1,0
ORD000421,CUST00103,2024-02-01,Beauty,122.26,1,0,Mobile App,Android,Debit Card,DHL,1,1
ORD000422,CUST00103,2024-03-13,Jewelry,122.11,0,0,Web Browser,Android,Gift Card,DHL,1,0
ORD000423,CUST00103,2024-10-24,Toys,5.0,1,0,Mobile App,MacBook,Buy Now Pay Later,FedEx,1,0
ORD000424,CUST00104,2024-07-10,Toys,125.65,1,0,Web Browser,Android,Credit Card,FedEx,1,0
ORD000425,CUST00104,2025-03-22,Beauty,34.47,0,0,Tablet App,iPad,Gift Card,DHL,0,0
ORD000426,CUST00104,2024-03-03,Home & Kitchen,185.76,1,0,Mobile App,Windows PC,Debit Card,FedEx,1,0
ORD000427,CUST00104,2025-05-04,Beauty,214.19,0,0,Web Browser,Android,Debit Card,FedEx,1,0
ORD000428,CUST00104,2025-05-28,Books,97.68,0,0,Mobile App,iPhone,Crypto,DHL,1,0
ORD000429,CUST00105,2024-03-28,Home & Kitchen,128.94,1,0,Mobile App,MacBook,Credit Card,UPS,1,0
ORD000430,CUST00105,2025-02-14,Beauty,33.79,1,0,Mobile App,iPhone,Debit Card,USPS,1,0
ORD000431,CUST00105,2024-04-15,Furniture,73.26,1,0,Tablet App,Android,PayPal,OnTrac,1,0
ORD000432,CUST00105,2024-11-08,Furniture,174.04,1,0,Web Browser,MacBook,Crypto,OnTrac,0,0
ORD000433,CUST00105,2024-12-25,Grocery,251.66,1,0,Mobile App,Android,PayPal,DHL,1,1
ORD000434,CUST00106,2025-05-30,Sports,283.05,0,0,Mobile App,Android,Credit Card,DHL,1,0
ORD000435,CUST00107,2024-12-12,Clothing,79.93,1,0,Web Browser,MacBook,Buy Now Pay Later,UPS,1,0
ORD000436,CUST00107,2024-07-14,Jewelry,176.23,1,0,Tablet App,iPad,Buy Now Pay Later,UPS,1,0
ORD000437,CUST00107,2024-10-08,Toys,141.16,1,0,Mobile App,Windows PC,Buy Now Pay Later,USPS,0,1
ORD000438,CUST00107,2025-07-04,Toys,165.8,1,0,Mobile App,Windows PC,Crypto,USPS,1,0
ORD000439,CUST00107,2024-12-25,Toys,148.73,0,0,Mobile App,Windows PC,Buy Now Pay Later,USPS,1,0
ORD000440,CUST00107,2024-07-16,Clothing,35.28,0,0,Tablet App,Windows PC,Credit Card,OnTrac,1,0
ORD000441,CUST00108,2025-04-25,Clothing,58.17,1,0,Tablet App,iPad,Gift Card,FedEx,1,0
ORD000442,CUST00108,2025-06-21,Furniture,84.9,0,0,Tablet App,MacBook,Credit Card,DHL,1,0
ORD000443,CUST00108,2025-05-16,Books,125.14,0,0,Web Browser,iPad,Crypto,OnTrac,1,0
ORD000444,CUST00109,2024-09-18,Home & Kitchen,99.81,0,0,Mobile App,Android,Debit Card,USPS,1,0
ORD000445,CUST00109,2025-07-11,Electronics,103.12,0,0,Tablet App,iPad,Crypto,FedEx,1,0
ORD000446,CUST00109,2025-04-27,Grocery,115.43,0,0,Tablet App,Windows PC,Gift Card,OnTrac,1,0
ORD000447,CUST00109,2025-05-01,Jewelry,199.55,0,0,Tablet App,Android,Buy Now Pay Later,USPS,1,1
ORD000448,CUST00109,2025-07-09,Tools,171.1,1,0,Tablet App,Android,Gift Card,UPS,1,0
ORD000449,CUST00109,2024-12-28,Grocery,129.38,1,0,Mobile App,MacBook,Credit Card,DHL,1,0
ORD000450,CUST00109,2025-02-24,Toys,123.08,0,0,Web Browser,Android,Debit Card,DHL,1,0
ORD000451,CUST00109,2025-03-12,Beauty,87.0,1,0,Mobile App,Windows PC,Buy Now Pay Later,UPS,1,0
ORD000452,CUST00110,2024-08-11,Toys,139.97,0,0,Mobile App,iPad,Credit Card,UPS,1,0
ORD000453,CUST00110,2024-04-18,Toys,100.07,1,0,Web Browser,iPhone,Gift Card,DHL,1,0
ORD000454,CUST00111,2025-05-20,Electronics,5.0,1,0,Web Browser,Android,Crypto,USPS,1,0
ORD000455,CUST00111,2024-02-12,Electronics,5.0,0,0,Web Browser,MacBook,Crypto,DHL,1,0
ORD000456,CUST00111,2025-08-01,Tools,5.0,0,0,Tablet App,iPhone,Buy Now Pay Later,UPS,1,0
ORD000457,CUST00111,2024-09-24,Home & Kitchen,5.0,0,0,Mobile App,MacBook,Gift Card,USPS,0,0
ORD000458,CUST00112,2025-04-25,Books,98.07,1,0,Mobile App,iPhone,Debit Card,DHL,1,0
ORD000459,CUST00112,2024-04-04,Home & Kitchen,43.31,0,0,Web Browser,Android,Debit Card,FedEx,0,1
ORD000460,CUST00113,2024-08-04,Home & Kitchen,208.86,1,0,Web Browser,MacBook,Debit Card,FedEx,1,0
ORD000461,CUST00113,2025-02-10,Toys,132.25,1,0,Web Browser,Windows PC,Debit Card,OnTrac,1,0
ORD000462,CUST00113,2025-01-18,Sports,284.33,1,0,Web Browser,MacBook,PayPal,OnTrac,1,0
ORD000463,CUST00113,2025-07-21,Grocery,286.78,0,0,Mobile App,iPad,PayPal,OnTrac,1,0
ORD000464,CUST00114,2024-03-04,Tools,5.0,0,0,Web Browser,Windows PC,Buy Now Pay Later,UPS,1,0
ORD000465,CUST00114,2025-07-17,Books,10.78,0,0,Web Browser,Windows PC,PayPal,FedEx,1,0
ORD000466,CUST00114,2024-06-11,Home & Kitchen,62.93,0,0,Web Browser,Android,Crypto,UPS,1,0
ORD000467,CUST00115,2025-01-06,Clothing,249.84,1,0,Mobile App,MacBook,Credit Card,UPS,0,0
ORD000468,CUST00115,2025-06-30,Jewelry,128.39,1,0,Web Browser,iPhone,Gift Card,USPS,1,0
ORD000469,CUST00115,2024-04-21,Furniture,120.76,1,0,Tablet App,Windows PC,PayPal,USPS,0,0
ORD000470,CUST00115,2024-08-19,Books,215.36,1,0,Web Browser,iPhone,Buy Now Pay Later,FedEx,1,0
ORD000471,CUST00116,2024-09-27,Electronics,162.7,0,0,Tablet App,Android,Gift Card,OnTrac,1,0
ORD000472,CUST00116,2024-04-18,Electronics,260.42,1,0,Web Browser,Windows PC,PayPal,OnTrac,1,0
ORD000473,CUST00116,2024-08-13,Grocery,166.27,0,0,Tablet App,iPad,Gift Card,FedEx,1,0
ORD000474,CUST00116,2024-03-12,Sports,114.74,0,0,Tablet App,iPad,Gift Card,OnTrac,1,0
ORD000475,CUST00116,2024-05-10,Sports,110.7,0,0,Web Browser,iPad,Debit Card,UPS,1,0
ORD000476,CUST00117,2025-01-31,Jewelry,20.12,0,0,Mobile App,Windows PC,Gift Card,FedEx,1,0
ORD000477,CUST00117,2024-04-28,Sports,91.53,0,0,Web Browser,iPad,PayPal,DHL,1,0
ORD000478,CUST00117,2025-04-08,Sports,193.98,1,0,Tablet App,iPhone,Credit Card,OnTrac,1,0
ORD000479,CUST00117,2024-01-09,Shoes,150.64,0,0,Mobile App,MacBook,Gift Card,OnTrac,1,0
ORD000480,CUST00117,2024-08-15,Beauty,91.87,1,0,Web Browser,iPhone,Crypto,DHL,1,0
ORD000481,CUST00117,2025-01-04,Books,9.65,0,0,Mobile App,MacBook,Crypto,OnTrac,1,0
